12987.0   27.413   0.176   27.420196   0.2185   25.537   0.023   25.482473   0.0266   24.731  
13057.0   31.135   5.573   -99.9   -99.9   27.17   0.103   26.97245   0.1116   25.685  
13439.0   26.124   0.056   25.914136   0.0574   24.954   0.013   24.767158   0.0138   24.558  
13514.0   26.614   0.09   26.597018   0.1098   25.449   0.022   25.383505   0.0258   24.824  
13535.0   24.697   0.015   24.621666   0.0168   23.922   0.01   23.847411   0.01   23.651  
13549.0   25.014   0.02   24.870377   0.0266   22.571   0.01   22.446457   0.01   21.283  
13743.0   30.044   1.986   29.076831   1.1241   26.633   0.062   26.323684   0.0647   25.459  
13808.0   28.316   0.421   28.590955   0.6691   26.415   0.054   26.339364   0.0616   25.449  
13813.0   27.344   0.172   26.899036   0.1402   25.843   0.03   25.339758   0.0232   24.943  
13929.0   25.154   0.022   24.996519   0.0272   22.713   0.01   22.601029   0.01   21.441  
13939.0   24.18   0.01   23.9649   0.0142   22.593   0.01   22.404298   0.01   21.907  
14133.0   26.134   0.056   26.199883   0.0915   23.762   0.01   23.621439   0.01   22.571  
14169.0   26.973   0.121   26.909866   0.14   25.495   0.021   25.401265   0.024   24.603  
14241.0   25.278   0.026   25.172617   0.0348   22.922   0.01   22.804088   0.01   21.639  
14381.0   27.493   0.195   27.157306   0.1767   25.709   0.027   25.458641   0.0267   24.723  
14458.0   24.895   0.018   24.810837   0.021   23.304   0.01   23.232342   0.01   22.567  
14460.0   26.826   0.102   26.662249   0.1082   25.01   0.014   24.933737   0.016   24.245  
14554.0   27.141   0.145   25.998847   0.0849   24.862   0.012   24.217165   0.0112   23.732  
14567.0   23.616   0.01   23.517317   0.01   22.711   0.01   22.628212   0.01   22.343  
14568.0   25.333   0.028   25.258994   0.048   23.166   0.01   23.028916   0.01   22.016  
14580.0   26.482   0.074   26.393219   0.0845   24.143   0.01   24.070099   0.01   23.075  
14705.0   24.621   0.015   24.523688   0.0167   23.405   0.01   23.330258   0.01   22.921  
